age_range,education,race,gender,region,work,friend,family,neighbor,school,church,volunteering,social_event_bar,stranger,blind_date,internet,other
baby_boomer_up,high_school,white,male,south,0,0,0,0,0,0,0,0,1,0,0,0
baby_boomer_up,high_school,white,male,south,0,1,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,female,west,1,0,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,male,midwest,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,female,northeast,0,1,0,0,1,0,0,1,0,0,0,0
gen_x,some_college,white,male,midwest,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,west,0,0,0,0,0,0,0,1,0,1,0,0
baby_boomer_up,high_school,white,female,south,0,1,0,0,0,0,0,0,1,0,0,0
gen_x,high_school,white,female,west,0,0,0,0,0,0,0,0,0,0,1,0
gen_x,high_school,white,female,south,0,1,1,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,black,male,south,1,0,0,0,0,0,0,0,0,0,0,0
millennial,some_college,hispanic,female,northeast,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,south,0,1,1,0,0,0,0,0,0,0,0,1
baby_boomer_up,some_college,white,female,midwest,0,1,0,0,0,0,1,1,0,0,0,0
baby_boomer_up,bachelor_up,hispanic,male,south,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,black,female,south,0,1,1,0,1,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,south,0,0,0,0,0,0,0,0,0,0,0,1
millennial,bachelor_up,white,male,midwest,1,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,1,1,0,0,0,0,0,1,0,1,0,1
millennial,some_college,white,male,west,0,0,0,0,1,0,0,0,0,0,1,0
baby_boomer_up,some_college,white,female,south,1,0,0,1,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,midwest,0,0,0,0,0,0,0,0,0,0,1,0
millennial,bachelor_up,white,female,south,0,1,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,1,0,0,1,0,0,1,0,0,0,1
baby_boomer_up,some_college,white,male,midwest,0,1,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,west,0,1,0,0,0,0,0,0,1,0,0,0
millennial,high_school,hispanic,male,south,0,0,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,west,0,0,0,0,1,1,0,0,0,0,0,0
millennial,some_college,white,female,south,1,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,0,0,0,1,1,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,native_am,female,west,0,0,0,0,0,0,0,1,0,0,0,1
baby_boomer_up,bachelor_up,white,female,northeast,1,0,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,west,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,some_college,white,male,midwest,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,1,0,0,0,0,0,1,0,1,0,0
baby_boomer_up,bachelor_up,white,male,south,0,1,0,0,0,0,0,1,0,0,1,0
gen_x,some_college,hispanic,female,south,0,1,1,0,0,0,0,0,0,0,0,1
gen_x,some_college,black,male,south,0,0,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,0,0,0,0,1,0,0,1,0,0,0,0
millennial,bachelor_up,white,male,west,0,0,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,0,0,0,0,0,1,0,0,0,0,0,1
baby_boomer_up,some_college,white,male,midwest,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,native_am,male,south,0,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,south,1,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,high_school,white,male,northeast,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,south,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,0,0,0,0,1,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,1,0,1,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,0,1,0,0,0,0,0,0,0,0,1
gen_x,some_college,white,male,west,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,male,south,0,1,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,hispanic,male,west,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,midwest,0,0,0,0,1,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,1,0,0,0,0,0,1,0,0,0,1
gen_x,high_school,white,male,south,0,0,0,0,0,0,0,0,0,0,0,0
millennial,some_college,white,male,midwest,0,1,0,0,1,0,0,0,0,0,1,0
millennial,high_school,white,female,midwest,0,0,0,0,0,0,0,0,0,0,1,0
gen_x,some_college,white,male,northeast,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,1,0,0,0,1,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,west,0,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,male,west,0,1,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,west,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,high_school,black,male,south,0,1,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,hispanic,female,south,0,0,1,1,0,0,0,0,0,0,0,1
baby_boomer_up,some_college,white,female,south,0,0,0,1,1,0,0,0,0,0,0,0
gen_x,bachelor_up,asian,male,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,northeast,0,1,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,west,0,0,0,0,0,0,0,1,0,0,1,0
gen_x,some_college,white,female,south,0,0,1,1,0,0,0,0,0,0,0,0
gen_x,some_college,hispanic,male,south,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,black,female,south,0,0,0,0,0,0,0,1,0,0,0,1
gen_x,bachelor_up,black,female,south,0,0,0,0,1,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,west,0,1,1,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,female,northeast,0,1,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,female,west,0,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,high_school,white,female,south,0,0,0,0,0,0,0,0,1,0,0,0
baby_boomer_up,bachelor_up,white,male,northeast,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,northeast,1,0,0,0,1,0,0,0,0,0,0,0
millennial,bachelor_up,white,male,midwest,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,asian,female,south,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,black,female,northeast,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,west,0,1,0,0,0,0,0,0,0,1,0,0
baby_boomer_up,high_school,white,male,midwest,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,1,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,1,0,0,0,0,0,0,0,0,0,0,0
millennial,high_school,white,female,west,0,1,0,0,0,0,0,1,0,0,0,0
millennial,bachelor_up,white,male,midwest,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,asian,female,northeast,0,1,0,0,1,0,0,1,0,0,0,0
gen_x,some_college,white,female,south,0,0,0,0,0,0,0,0,0,0,0,1
gen_x,some_college,white,male,south,0,1,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,midwest,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,some_college,black,male,south,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,hispanic,male,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,south,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,midwest,0,0,0,0,1,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,midwest,0,0,0,0,1,0,0,0,1,0,0,0
gen_x,high_school,black,female,south,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,black,male,south,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,midwest,0,1,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,south,0,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,high_school,white,male,west,0,1,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,northeast,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,west,0,1,0,0,0,0,0,0,0,1,0,1
baby_boomer_up,some_college,white,female,west,0,1,0,1,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,midwest,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,multiracial,female,midwest,0,0,0,0,0,0,0,1,0,0,0,1
baby_boomer_up,high_school,white,female,midwest,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,south,1,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,female,south,0,1,0,0,0,0,0,0,0,0,0,1
gen_x,bachelor_up,white,female,midwest,0,0,0,1,1,0,0,0,0,0,0,0
millennial,some_college,asian,female,midwest,0,0,0,0,0,0,0,1,0,0,1,0
baby_boomer_up,bachelor_up,white,female,south,0,0,0,0,0,0,0,0,0,1,0,0
millennial,high_school,white,female,west,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,hispanic,female,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,asian,male,west,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,south,0,0,0,1,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,hispanic,male,south,0,0,0,0,0,1,0,0,0,0,0,0
gen_x,high_school,white,male,south,0,0,0,0,1,1,0,0,0,0,0,0
gen_x,high_school,white,female,northeast,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,northeast,0,1,1,0,1,0,0,1,0,0,0,0
millennial,bachelor_up,white,female,midwest,0,1,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,midwest,0,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,1,1,0,0,1,0,0,0,0,0,0
gen_x,high_school,white,male,west,0,1,0,0,1,0,0,0,0,0,0,1
gen_x,high_school,white,female,west,0,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,1,0,1,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,west,0,0,1,0,0,0,0,0,0,0,0,0
millennial,high_school,white,female,midwest,0,0,0,0,0,0,0,0,1,0,0,0
baby_boomer_up,high_school,white,female,south,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,white,female,midwest,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,midwest,1,1,0,0,0,0,0,1,0,0,0,1
gen_x,high_school,hispanic,male,midwest,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,multiracial,female,midwest,0,0,0,0,0,0,0,1,0,0,0,1
baby_boomer_up,some_college,white,female,midwest,1,0,1,0,0,0,0,0,0,0,0,0
gen_x,high_school,black,female,midwest,0,1,0,0,0,0,0,0,0,0,0,0
millennial,high_school,multiracial,female,west,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,west,0,0,0,0,0,0,0,0,0,0,0,1
gen_x,bachelor_up,white,female,west,0,1,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,0,0,0,0,0,1,0,1,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,some_college,white,male,west,0,1,0,0,0,0,0,1,0,0,0,0
millennial,some_college,white,female,midwest,0,0,0,0,0,0,0,0,0,0,1,0
gen_x,high_school,white,female,west,0,1,1,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,female,south,0,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,south,0,1,0,0,0,0,0,0,0,0,0,1
gen_x,high_school,white,female,northeast,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,northeast,0,0,0,0,0,1,1,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,1,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,1,0,0,0,0,1,0,0,0,0,0
gen_x,some_college,white,male,midwest,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,female,midwest,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,northeast,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,hispanic,male,south,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,high_school,white,female,midwest,0,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,south,0,1,0,0,0,0,1,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,northeast,0,0,1,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,female,south,0,1,0,0,1,1,1,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,female,northeast,0,0,0,1,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,male,midwest,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,0,0,0,0,1,0,0,0,1
baby_boomer_up,bachelor_up,white,male,south,0,1,0,1,1,1,1,0,0,0,0,1
baby_boomer_up,some_college,white,female,northeast,0,1,1,0,0,0,0,1,0,0,0,1
baby_boomer_up,high_school,white,female,midwest,1,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,northeast,0,1,0,0,1,0,1,0,0,0,0,0
millennial,some_college,multiracial,female,northeast,0,0,0,0,0,0,0,0,0,0,1,0
baby_boomer_up,some_college,white,male,west,0,0,0,0,0,0,0,0,0,0,0,1
gen_x,high_school,white,male,northeast,0,1,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,south,0,1,0,0,0,0,0,0,0,0,0,0
millennial,high_school,white,male,midwest,1,0,1,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,asian,female,northeast,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,female,west,0,0,0,1,0,0,0,0,0,0,0,0
gen_x,high_school,white,female,midwest,0,0,0,0,0,0,0,1,0,0,0,0
millennial,some_college,white,male,south,0,0,0,0,0,0,0,1,0,0,1,0
gen_x,high_school,white,female,midwest,0,1,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,male,south,0,0,0,0,0,0,0,1,0,0,0,0
millennial,high_school,white,male,west,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,west,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,west,0,0,0,0,0,0,1,0,0,0,0,0
gen_x,bachelor_up,asian,male,west,0,0,0,0,0,0,0,0,1,0,0,0
baby_boomer_up,high_school,hispanic,female,south,0,1,1,0,0,0,0,0,0,0,0,0
gen_x,high_school,white,male,midwest,0,0,0,0,0,0,1,0,0,0,0,1
millennial,high_school,hispanic,male,south,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,some_college,native_am,male,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,hispanic,male,midwest,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,west,0,0,0,0,0,0,0,0,1,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,0,0,0,0,1,1,0,0,0,0,1
millennial,some_college,white,female,west,0,0,1,1,0,1,0,0,0,0,0,0
gen_x,high_school,hispanic,male,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,male,south,0,0,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,northeast,0,0,0,0,0,0,0,0,0,1,0,0
baby_boomer_up,bachelor_up,white,male,midwest,1,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,south,1,0,1,0,0,1,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,midwest,0,0,0,0,0,1,1,0,0,0,0,0
baby_boomer_up,some_college,hispanic,female,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,south,1,0,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,midwest,0,1,0,1,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,0,0,0,0,1,0,0,0,0,0,0
millennial,bachelor_up,white,male,south,0,0,0,0,0,0,0,1,0,0,1,0
gen_x,high_school,white,female,midwest,0,1,1,0,0,0,0,0,0,1,0,0
gen_x,bachelor_up,black,male,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,female,midwest,0,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,high_school,white,male,northeast,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,male,midwest,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,white,male,south,1,0,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,1,0,0,0,0,0,1,0,0,0,1
gen_x,high_school,white,male,south,0,0,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,1,0,0,1,0,0,0,0,0,0,0
millennial,bachelor_up,asian,female,midwest,0,0,1,0,0,0,0,0,0,1,0,0
millennial,bachelor_up,white,male,south,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,0,0,0,0,1,0,0,0,0,0,1,0
baby_boomer_up,bachelor_up,white,female,south,0,0,0,0,1,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,female,south,0,0,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,1,0,0,1,0,1,0,0,0,0,0
gen_x,bachelor_up,white,female,midwest,1,0,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,west,0,0,0,0,0,0,0,0,0,0,1,0
baby_boomer_up,high_school,white,male,south,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,northeast,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,hispanic,female,west,1,0,0,0,0,0,0,1,0,0,0,0
millennial,high_school,white,male,south,0,0,0,0,1,0,1,0,0,0,0,0
gen_x,some_college,hispanic,female,west,0,1,1,1,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,hispanic,male,south,0,0,0,0,0,1,1,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,south,0,1,0,0,1,1,0,1,0,0,0,0
gen_x,bachelor_up,asian,male,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,0,0,0,0,1,0,1,0,0,0,0,0
gen_x,high_school,white,male,west,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,high_school,white,male,south,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,male,northeast,0,0,1,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,male,midwest,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,1,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,asian,male,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,black,female,south,1,0,0,0,0,0,0,0,0,0,0,0
millennial,high_school,white,male,northeast,1,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,west,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,white,female,south,0,0,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,white,male,west,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,1,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,0,0,0,0,0,0,0,0,0,0,1
gen_x,some_college,white,female,northeast,0,1,0,0,0,0,0,0,0,0,0,0
gen_x,high_school,hispanic,male,midwest,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,0,0,0,0,0,1,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,midwest,0,0,1,1,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,white,male,west,0,1,0,0,0,0,0,0,0,1,0,0
baby_boomer_up,some_college,multiracial,male,northeast,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,hispanic,male,west,1,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,asian,female,northeast,0,0,0,1,0,0,1,0,0,0,0,0
gen_x,some_college,hispanic,male,northeast,0,0,0,0,0,0,0,0,0,0,1,0
millennial,bachelor_up,white,female,west,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,female,northeast,0,0,0,0,0,0,1,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,hispanic,male,west,0,0,0,1,0,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,west,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,high_school,white,male,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,0,0,0,1,0,1,0,0,0,0,0
gen_x,high_school,white,female,south,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,south,0,0,1,0,0,0,1,0,0,0,0,1
baby_boomer_up,some_college,white,female,south,0,1,0,0,0,0,1,1,0,0,0,0
baby_boomer_up,high_school,hispanic,female,west,1,0,1,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,multiracial,female,midwest,0,0,0,0,1,0,0,1,0,0,0,0
gen_x,high_school,white,female,south,0,0,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,asian,male,west,0,1,0,0,0,1,0,1,0,0,1,0
baby_boomer_up,some_college,white,male,west,0,0,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,native_am,female,west,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,northeast,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,west,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,some_college,white,male,west,0,1,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,south,0,0,0,0,1,0,1,0,0,0,0,0
gen_x,some_college,hispanic,female,northeast,0,0,0,1,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,female,west,0,0,1,0,0,0,1,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,west,1,0,0,0,0,0,0,0,0,0,0,1
gen_x,high_school,hispanic,male,south,0,1,1,0,0,0,0,1,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,0,0,0,1,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,south,0,0,1,0,0,1,0,0,0,0,1,0
gen_x,bachelor_up,white,female,south,0,0,0,1,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,female,south,0,0,0,0,1,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,midwest,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,female,midwest,0,0,0,0,0,1,1,1,0,0,0,0
millennial,bachelor_up,multiracial,female,south,0,1,0,0,0,1,0,1,0,0,0,0
gen_x,some_college,white,male,west,0,0,0,0,0,0,0,1,0,0,0,0
gen_x,some_college,multiracial,male,south,1,0,0,0,0,0,0,1,0,0,0,0
gen_x,bachelor_up,white,male,west,0,0,0,0,0,0,0,0,1,0,0,1
baby_boomer_up,some_college,white,female,west,0,0,0,0,1,0,0,0,0,0,0,0
gen_x,bachelor_up,white,male,south,0,1,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,bachelor_up,white,male,south,0,0,0,0,0,1,1,0,0,0,0,0
millennial,high_school,white,male,west,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,some_college,hispanic,female,south,0,1,0,0,0,0,0,1,0,0,0,0
gen_x,some_college,white,male,northeast,0,0,1,0,1,0,1,0,0,0,0,0
gen_x,high_school,white,female,northeast,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,female,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,male,south,0,0,1,0,0,0,0,1,0,0,0,0
gen_x,some_college,white,female,south,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,black,male,south,1,0,0,0,0,1,0,0,0,0,0,0
gen_x,high_school,white,male,west,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,bachelor_up,asian,female,south,0,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,some_college,white,female,midwest,0,1,1,0,1,0,0,0,0,1,0,1
gen_x,some_college,hispanic,male,west,0,0,0,0,0,0,0,0,0,0,0,1
baby_boomer_up,bachelor_up,hispanic,male,west,0,1,0,0,0,0,0,1,0,0,0,0
baby_boomer_up,high_school,white,male,south,0,1,0,0,0,0,0,0,0,0,0,0
millennial,bachelor_up,white,female,south,0,0,0,0,1,0,1,0,0,0,0,0
gen_x,high_school,black,female,midwest,1,0,0,0,0,0,0,0,0,0,0,0
baby_boomer_up,high_school,white,male,south,1,0,0,0,0,0,0,0,0,0,0,0
gen_x,some_college,white,female,west,0,0,1,0,0,0,0,0,0,0,0,1
